file	line	method	path	auth	permiso	handlers
routes/filesRoutes.ts	13	GET	/files	SI		isAuth|FilesController.index
routes/filesRoutes.ts	14	POST	/files	SI		isAuth|FilesController.store
routes/filesRoutes.ts	15	PUT	/files/:fileId	SI		isAuth|FilesController.update
routes/filesRoutes.ts	16	GET	/files/:fileId	SI		isAuth|FilesController.show
routes/filesRoutes.ts	17	DELETE	/files/:fileId	SI		isAuth|FilesController.remove
routes/filesRoutes.ts	18	DELETE	/files	SI		isAuth|FilesController.removeAll
routes/filesRoutes.ts	19	POST	/files/uploadList/:fileListId	SI		isAuth|FilesController.uploadMedias
routes/financialRoutes.ts	13	GET	/financial/summary	SI		isAuth|isSuper|FinancialDashboardController.summary
routes/financialRoutes.ts	17	GET	/financial/payments	SI		isAuth|isSuper|FinancialDashboardController.payments
routes/financialRoutes.ts	21	GET	/financial/export	SI		isAuth|isSuper|FinancialDashboardController.exportReport
routes/flowBuilderRoutes.ts	12	POST	/flowbuilder	SI		isAuth|FlowBuilderController.createFlow
routes/flowBuilderRoutes.ts	14	PUT	/flowbuilder	SI		isAuth|FlowBuilderController.updateFlow
routes/flowBuilderRoutes.ts	22	GET	/flowbuilder	SI		isAuth|FlowBuilderController.myFlows
routes/flowBuilderRoutes.ts	24	GET	/flowbuilder/:idFlow	SI		isAuth|FlowBuilderController.flowOne
routes/flowCampaignRoutes.ts	11	POST	/flowcampaign	SI		isAuth|FlowCampaignController.createFlowCampaign
routes/flowCampaignRoutes.ts	13	GET	/flowcampaign	SI		isAuth|FlowCampaignController.flowCampaigns
routes/flowCampaignRoutes.ts	15	GET	/flowcampaign/:idFlow	SI		isAuth|FlowCampaignController.flowCampaign
routes/flowCampaignRoutes.ts	17	PUT	/flowcampaign	SI		isAuth|FlowCampaignController.updateFlowCampaign
routes/flowDefaultRoutes.ts	14	PUT	/flowdefault	SI		isAuth|FlowDefaultController.updateFlow
routes/flowDefaultRoutes.ts	16	GET	/flowdefault	SI		isAuth|FlowDefaultController.getFlows
routes/generationRoutes.ts	44	GET	/api/generation/models	SI		isAuth|GenerationController.listModels
routes/generationRoutes.ts	50	POST	/api/generation/cost	SI		isAuth|GenerationController.estimateCost
routes/generationRoutes.ts	51	POST	/api/generation/debug	SI		isAuth|GenerationController.debug
routes/generationRoutes.ts	52	POST	/api/generation/jobs	SI		isAuth|GenerationController.createJob
routes/generationRoutes.ts	53	GET	/api/generation/jobs/:id	SI		isAuth|GenerationController.getJob
routes/healthRoutes.ts	13	GET	(NO-MONTADO)/health	NO		Request|Response
routes/healthRoutes.ts	55	GET	(NO-MONTADO)/ready	NO		Request|Response
routes/healthRoutes.ts	88	GET	(NO-MONTADO)/live	NO		Request|Response
routes/healthRoutes.ts	100	GET	(NO-MONTADO)/metrics	NO		Request|Response
routes/helpRoutes.ts	8	GET	/helps/list	SI		isAuth|HelpController.findList
routes/helpRoutes.ts	10	GET	/helps	SI		isAuth|HelpController.index
routes/helpRoutes.ts	12	GET	/helps/:id	SI		isAuth|HelpController.show
routes/helpRoutes.ts	14	POST	/helps	SI		isAuth|HelpController.store
routes/helpRoutes.ts	16	PUT	/helps/:id	SI		isAuth|HelpController.update
routes/helpRoutes.ts	18	DELETE	/helps/:id	SI		isAuth|HelpController.remove
routes/integrationRoutes.ts	10	GET	/integrations/	SI		isAuth|express.Request|express.Response
routes/integrationRoutes.ts	15	GET	/integrations/test/history	SI		isAuth|express.Request|express.Response
routes/integrationRoutes.ts	20	POST	/integrations/test	SI		isAuth|express.Request|express.Response
routes/integrationRoutes.ts	25	GET	/integrations/analytics	SI		isAuth|express.Request|express.Response
routes/integrationRoutes.ts	30	GET	/integrations/webhook-events	SI		isAuth|express.Request|express.Response
routes/integrationRoutes.ts	35	POST	/integrations/webhook-events/:eventId/retry	SI		isAuth|express.Request|express.Response
routes/integrationRoutes.ts	41	GET	/integrations/providers	SI		isAuth|IntegrationController.listProviders
routes/integrationRoutes.ts	42	GET	/integrations/providers/:id	SI		isAuth|IntegrationController.getProvider
routes/integrationRoutes.ts	46	GET	/integrations/connections	SI		isAuth|IntegrationController.listConnections
routes/integrationRoutes.ts	47	POST	/integrations/connections	SI		isAuth|IntegrationController.createConnection
routes/integrationRoutes.ts	48	PUT	/integrations/connections/:id	SI		isAuth|IntegrationController.updateConnection
routes/integrationRoutes.ts	49	DELETE	/integrations/connections/:id	SI		isAuth|IntegrationController.deleteConnection
routes/integrationRoutes.ts	50	POST	/integrations/connections/:id/test	SI		isAuth|IntegrationController.testConnection
routes/integrationRoutes.ts	54	POST	/integrations/connections/:id/sync/inbound	SI		isAuth|IntegrationController.syncInbound
routes/integrationRoutes.ts	55	POST	/integrations/connections/:id/sync/outbound	SI		isAuth|IntegrationController.syncOutbound
routes/integrationRoutes.ts	56	GET	/integrations/connections/:id/sync/logs	SI		isAuth|IntegrationController.getSyncLogs
routes/integrationRoutes.ts	61	POST	/integrations/webhooks/:providerId	NO		IntegrationController.handleWebhook
routes/integrationRoutes.ts	64	GET	/integrations/connections/:id/webhooks	SI		isAuth|IntegrationController.getWebhookEvents
routes/integrationRoutes.ts	68	GET	/integrations/connections/:id/mappings	SI		isAuth|IntegrationController.getEntityMappings
routes/internal.ts	119	POST	/internal/send	NO		Request|Response
routes/internal.ts	133	POST	/internal/send-media	NO		Request|Response
routes/internal.ts	196	GET	/internal/session/:id/status	NO		Request|Response
routes/internal.ts	211	POST	/internal/session/:id/restart	NO		Request|Response
routes/internal.ts	226	GET	/internal/health	NO		Request|Response
routes/internal.ts	251	POST	/internal/msg-status	NO		Request|Response
routes/internal.ts	280	GET	/internal/msg-pending/:wid	NO		Request|Response
routes/internal.ts	310	POST	/internal/wbot-call	NO		Request|Response
routes/internal.ts	363	POST	/internal/delete-message	NO		Request|Response
routes/internal.ts	399	POST	/internal/edit-message	NO		Request|Response
routes/invoicesRoutes.ts	7	GET	/invoices	SI		isAuth|InvoicesController.index
routes/invoicesRoutes.ts	8	GET	/invoices/list	SI		isAuth|InvoicesController.list
routes/invoicesRoutes.ts	9	GET	/invoices/all	SI		isAuth|InvoicesController.list
routes/invoicesRoutes.ts	10	GET	/invoices/:Invoiceid	SI		isAuth|InvoicesController.show
routes/invoicesRoutes.ts	11	PUT	/invoices/:id	SI		isAuth|InvoicesController.update
routes/lopdpRoutes.ts	7	POST	/lopdp/contacts/:id/consent	SI		isAuth|any
routes/lopdpRoutes.ts	13	POST	/lopdp/contacts/:id/erase	SI		isAuth|any
routes/mediaBackupRoutes.ts	8	GET	/media-backup/status	SI		isAuth
routes/mediaBackupRoutes.ts	9	GET	/media-backup/logs	SI		isAuth
routes/mediaBackupRoutes.ts	10	POST	/media-backup/run	SI		isAuth
routes/mediaRoutes.ts	25	POST	(NO-MONTADO)/upload-url	NO		
routes/mediaRoutes.ts	33	POST	(NO-MONTADO)/:id/confirm	NO		
routes/mediaRoutes.ts	41	POST	(NO-MONTADO)/upload	NO		
routes/mediaRoutes.ts	53	GET	(NO-MONTADO)/	NO		
routes/mediaRoutes.ts	61	GET	(NO-MONTADO)/stats	NO		
routes/mediaRoutes.ts	69	GET	(NO-MONTADO)/:id	NO		
routes/mediaRoutes.ts	77	GET	(NO-MONTADO)/:id/download	NO		
routes/mediaRoutes.ts	89	PATCH	(NO-MONTADO)/:id	NO		
routes/mediaRoutes.ts	97	DELETE	(NO-MONTADO)/:id	NO		
routes/messageRoutes.ts	12	GET	/messages/:ticketId	SI		isAuth|MessageController.index
routes/messageRoutes.ts	13	POST	/messages/:ticketId	SI		isAuth|MessageController.store
routes/messageRoutes.ts	15	DELETE	/messages/:messageId	SI		isAuth|MessageController.remove
routes/messageRoutes.ts	16	POST	/messages/edit/:messageId	SI		isAuth|MessageController.edit
routes/messageRoutes.ts	18	GET	/messages-allMe	SI		isAuth|MessageController.allMe
routes/messageRoutes.ts	20	GET	/messages/transcribeAudio/:fileName	SI		isAuth|MessageController.transcribeAudioMessage
routes/messageRoutes.ts	22	POST	/messages/lista/:ticketId	SI		isAuth|MessageController.sendListMessage
routes/messageRoutes.ts	23	POST	/messages/copy/:ticketId	SI		isAuth|MessageController.sendCopyMessage
routes/messageRoutes.ts	24	POST	/messages/call/:ticketId	SI		isAuth|MessageController.sendCALLMessage
routes/messageRoutes.ts	25	POST	/messages/url/:ticketId	SI		isAuth|MessageController.sendURLMessage
routes/messageRoutes.ts	26	POST	/messages/PIX/:ticketId	SI		isAuth|MessageController.sendPIXMessage
routes/messageRoutes.ts	27	POST	/message/forward	SI		isAuth|MessageController.forwardMessage
routes/messageRoutes.ts	29	POST	/messages/quick/:ticketId	SI		isAuth|MessageController.sendQuickMessage
routes/messageRoutes.ts	32	POST	/messages/:messageId/retry-decrypt	SI		isAuth|MessageController.retryDecrypt
routes/messageRoutes.ts	33	POST	/messages/ticket/:ticketId/recover	SI		isAuth|MessageController.recoverTicketMessages
routes/metaMarketingRoutes.ts	18	GET	/meta-marketing/roas	SI		isAuth|MetaMarketingController.getRoas
routes/metaMarketingRoutes.ts	312	GET	/meta-marketing/creatives/images	SI		isAuth|MetaMarketingController.listCreativeImages
routes/metaMarketingRoutes.ts	313	POST	/meta-marketing/creatives/preview	SI		isAuth|MetaMarketingController.previewCreative
routes/metaMarketingRoutes.ts	314	POST	/meta-marketing/creatives/carousel	SI		isAuth|MetaMarketingController.buildCarousel
routes/metaMarketingRoutes.ts	316	GET	/meta-marketing/adsets/:id	SI		isAuth|MetaMarketingController.getAdSetById
routes/metaMarketingRoutes.ts	318	GET	/meta-marketing/campaign-signals	SI		isAuth|MetaMarketingController.getCampaignSignals
routes/metaMarketingRoutes.ts	320	GET	/meta-marketing/pixel/snippet	SI		isAuth|MetaMarketingController.getPixelSnippet
routes/metaMarketingRoutes.ts	321	POST	/meta-marketing/pixel/validate	SI		isAuth|MetaMarketingController.validatePixel
routes/metaMarketingRoutes.ts	323	GET	/meta-marketing/winners	SI		isAuth|MetaMarketingController.getWinners
routes/metaMarketingRoutes.ts	324	POST	/meta-marketing/graduate	SI		isAuth|MetaMarketingController.graduateWinnerHandler
routes/notificationRoutes.ts	8	GET	/notifications	SI		isAuth|NotificationController.index
routes/paymentConfigRoutes.ts	12	GET	/payment-config	SI		isAuth|Request|Response
routes/paymentConfigRoutes.ts	39	GET	/payment-config/public	NO		Request|Response
routes/paypalRoutes.ts	14	POST	/paypal/create-order	SI		isAuth|PaypalController.createOrder
routes/paypalRoutes.ts	19	POST	/paypal/capture-order	SI		isAuth|PaypalController.captureOrder
routes/paypalRoutes.ts	23	POST	/paypal/webhook	NO		PaypalController.webhook
routes/planRoutes.ts	8	GET	/plans	SI		isAuth|PlanController.index
routes/planRoutes.ts	9	GET	/plans/list	NO		PlanController.list
routes/planRoutes.ts	10	GET	/plans/all	SI		isAuth|PlanController.list
routes/planRoutes.ts	11	GET	/plans/:id	SI		isAuth|PlanController.show
routes/planRoutes.ts	12	POST	/plans	SI		isAuth|PlanController.store
routes/planRoutes.ts	13	PUT	/plans/:id	SI		isAuth|PlanController.update
routes/planRoutes.ts	14	DELETE	/plans/:id	SI		isAuth|PlanController.remove
routes/planRoutes.ts	17	GET	/plans/:id/permissions	SI		isAuth|PlanController.getInterfacePermissions
routes/planRoutes.ts	18	PUT	/plans/:id/permissions	SI		isAuth|PlanController.updateInterfacePermissions
routes/promptRouter.ts	8	GET	/prompt	SI		isAuth|PromptController.index
routes/promptRouter.ts	10	POST	/prompt	SI		isAuth|PromptController.store
routes/promptRouter.ts	12	GET	/prompt/:promptId	SI		isAuth|PromptController.show
routes/promptRouter.ts	14	PUT	/prompt/:promptId	SI		isAuth|PromptController.update
routes/promptRouter.ts	16	DELETE	/prompt/:promptId	SI		isAuth|PromptController.remove
routes/queueIntegrationRoutes.ts	8	GET	/queueIntegration	SI		isAuth|QueueIntegrationController.index
routes/queueIntegrationRoutes.ts	10	POST	/queueIntegration	SI		isAuth|QueueIntegrationController.store
routes/queueIntegrationRoutes.ts	12	GET	/queueIntegration/:integrationId	SI		isAuth|QueueIntegrationController.show
routes/queueIntegrationRoutes.ts	14	PUT	/queueIntegration/:integrationId	SI		isAuth|QueueIntegrationController.update
routes/queueIntegrationRoutes.ts	16	DELETE	/queueIntegration/:integrationId	SI		isAuth|QueueIntegrationController.remove
routes/queueIntegrationRoutes.ts	18	POST	/queueIntegration/testsession	SI		isAuth|QueueIntegrationController.testSession
routes/queueOptionRoutes.ts	8	GET	/queue-options	SI		isAuth|QueueOptionController.index
routes/queueOptionRoutes.ts	9	POST	/queue-options	SI		isAuth|QueueOptionController.store
routes/queueOptionRoutes.ts	10	GET	/queue-options/:queueOptionId	SI		isAuth|QueueOptionController.show
routes/queueOptionRoutes.ts	11	PUT	/queue-options/:queueOptionId	SI		isAuth|QueueOptionController.update
routes/queueOptionRoutes.ts	12	DELETE	/queue-options/:queueOptionId	SI		isAuth|QueueOptionController.remove
routes/queueRoutes.ts	9	GET	/queue	SI		isAuth|QueueController.index
routes/queueRoutes.ts	10	POST	/queue	SI		isAuth|QueueController.store
routes/queueRoutes.ts	11	GET	/queue/:queueId	SI		isAuth|QueueController.show
routes/queueRoutes.ts	12	PUT	/queue/:queueId	SI		isAuth|QueueController.update
routes/queueRoutes.ts	13	DELETE	/queue/:queueId	SI		isAuth|QueueController.remove
routes/queueRoutes.ts	16	GET	/queues	SI		isAuth|QueueController.index
routes/queueRoutes.ts	17	POST	/queues	SI		isAuth|QueueController.store
routes/queueRoutes.ts	18	GET	/queues/:queueId	SI		isAuth|QueueController.show
routes/queueRoutes.ts	19	PUT	/queues/:queueId	SI		isAuth|QueueController.update
routes/queueRoutes.ts	20	DELETE	/queues/:queueId	SI		isAuth|QueueController.remove
routes/quickMessageRoutes.ts	12	GET	/quick-messages/list	SI		isAuth|QuickMessageController.findList
routes/quickMessageRoutes.ts	14	GET	/quick-messages	SI		isAuth|QuickMessageController.index
routes/quickMessageRoutes.ts	16	POST	/quick-messages/ai/suggest-intent	SI		isAuth|QuickMessageController.suggestAiIntent
routes/quickMessageRoutes.ts	18	POST	/quick-messages/ai/redraft	SI		isAuth|QuickMessageController.redraftMessage
routes/quickMessageRoutes.ts	20	GET	/quick-messages/:id	SI		isAuth|QuickMessageController.show
routes/quickMessageRoutes.ts	22	POST	/quick-messages	SI		isAuth|QuickMessageController.store
routes/quickMessageRoutes.ts	24	PUT	/quick-messages/:id	SI		isAuth|QuickMessageController.update
routes/quickMessageRoutes.ts	26	DELETE	/quick-messages/:id	SI		isAuth|QuickMessageController.remove
routes/recepts.ts	16	GET	/recepts/	SI		isAuth|isSuper|ReceiptController.index
routes/recepts.ts	19	GET	/recepts/:id	SI		isAuth|isSuper|ReceiptController.show
routes/recepts.ts	22	POST	/recepts/	SI		isAuth|ReceiptController.store
routes/recepts.ts	25	PUT	/recepts/:id	SI		isAuth|isSuper|ReceiptController.update
routes/recepts.ts	28	DELETE	/recepts/:id	SI		isAuth|isSuper|ReceiptController.remove
routes/roleRoutes.ts	8	GET	/roles	SI		isAuth|RoleController.index
routes/roleRoutes.ts	9	GET	/roles/seats	SI		isAuth|RoleController.seats
routes/roleRoutes.ts	10	POST	/roles	SI		isAuth|RoleController.store
routes/roleRoutes.ts	11	PUT	/roles/:id	SI		isAuth|RoleController.update
routes/roleRoutes.ts	12	DELETE	/roles/:id	SI		isAuth|RoleController.remove
routes/scheduleRoutes.ts	12	GET	/schedules	SI		isAuth|ScheduleController.index
routes/scheduleRoutes.ts	14	POST	/schedules	SI		isAuth|ScheduleController.store
routes/scheduleRoutes.ts	16	PUT	/schedules/:scheduleId	SI		isAuth|ScheduleController.update
routes/scheduleRoutes.ts	18	GET	/schedules/:scheduleId	SI		isAuth|ScheduleController.show
routes/scheduleRoutes.ts	20	DELETE	/schedules/:scheduleId	SI		isAuth|ScheduleController.remove
routes/scheduleRoutes.ts	22	POST	/schedules/:id/media-upload	SI		isAuth|ScheduleController.mediaUpload
routes/scheduleRoutes.ts	24	DELETE	/schedules/:id/media-upload	SI		isAuth|ScheduleController.deleteMedia
routes/settingRoutes.ts	18	GET	/settings	SI		isAuth|SettingController.index
routes/settingRoutes.ts	20	GET	/settings/:settingKey	SI		isAuth|SettingController.showOne
routes/settingRoutes.ts	22	GET	/settingsFacebook	SI		isAuth|SettingController.showFacebook
routes/settingRoutes.ts	24	PUT	/settings/:settingKey	SI		isAuth|SettingController.update
routes/settingRoutes.ts	26	GET	/setting/:settingKey	SI		isAuth|SettingController.getSetting
routes/settingRoutes.ts	28	PUT	/setting/:settingKey	SI		isAuth|SettingController.updateOne
routes/settingRoutes.ts	30	GET	/public-settings/:settingKey	NO		envTokenAuth|SettingController.publicShow
routes/settingRoutes.ts	32	POST	/settings-whitelabel/logo	SI		isAuth|SettingController.storeLogo
routes/settingRoutes.ts	51	GET	/settings/terms	SI		isAuth|SettingController.getTermsSettings
routes/settingRoutes.ts	52	PUT	/settings/terms/content	SI		isAuth|SettingController.updateTermsContent
routes/settingRoutes.ts	53	POST	/settings/terms/:type/activate	SI		isAuth|SettingController.activateTermsVersion
routes/settingRoutes.ts	56	POST	/settings/terms/accept	SI		isAuth|SettingController.acceptTerms
routes/settingRoutes.ts	57	GET	/settings/terms/user-history	SI		isAuth|SettingController.getUserAcceptanceHistory
routes/settingRoutes.ts	58	GET	/settings/terms/user-status/:documentType	SI		isAuth|SettingController.checkUserTermsStatus
routes/settingRoutes.ts	61	GET	/settings/terms/stats	SI		isAuth|SettingController.getAcceptanceStats
routes/settingRoutes.ts	64	GET	/settings/terms/public/:type	NO		SettingController.getPublicTerms
routes/socialCommentRoutes.ts	15	GET	/social-comments/posts	SI		isAuth|SocialCommentController.listPosts
routes/socialCommentRoutes.ts	16	GET	/social-comments/posts/:id/comments	SI		isAuth|SocialCommentController.listComments
routes/socialCommentRoutes.ts	19	GET	/social-comments/connections	SI		isAuth|SocialCommentController.listConnections
routes/socialCommentRoutes.ts	22	GET	/social-comments/settings	SI		isAuth|SocialCommentController.listSettings
routes/socialCommentRoutes.ts	23	PUT	/social-comments/settings	SI		isAuth|SocialCommentController.upsertSettings
routes/socialCommentRoutes.ts	26	POST	/social-comments/connect/:whatsappId	SI		isAuth|SocialCommentController.connectPage
routes/socialCommentRoutes.ts	27	POST	/social-comments/connect/:whatsappId/select	SI		isAuth|SocialCommentController.connectPageSelect
routes/socialCommentRoutes.ts	30	POST	/social-comments/sync/:whatsappId	SI		isAuth|SocialCommentController.sync
routes/socialCommentRoutes.ts	33	POST	/social-comments/:id/reply	SI		isAuth|SocialCommentController.reply
routes/socialCommentRoutes.ts	34	POST	/social-comments/:id/like	SI		isAuth|SocialCommentController.like
routes/socialCommentRoutes.ts	35	DELETE	/social-comments/:id/like	SI		isAuth|SocialCommentController.unlike
routes/socialCommentRoutes.ts	36	POST	/social-comments/:id/hide	SI		isAuth|SocialCommentController.hide
routes/statsRoutes.ts	8	POST	/stats/run	SI		isAuth|StatsController.runNow
routes/statsRoutes.ts	9	GET	/stats/recommendations	SI		isAuth|StatsController.listRecommendations
routes/statsRoutes.ts	10	PUT	/stats/recommendations/:id	SI		isAuth|StatsController.updateRecommendation
routes/statsRoutes.ts	11	GET	/stats/accuracy	SI		isAuth|StatsController.accuracy
routes/subScriptionRoutes.ts	9	POST	/subscription	SI		isAuth|SubscriptionController.createSubscription
routes/subScriptionRoutes.ts	10	POST	/subscription/paypal	SI		isAuth|SubscriptionController.createPaypalPlanPayment
routes/subScriptionRoutes.ts	11	POST	/subscription/paypal/capture	SI		isAuth|SubscriptionController.capturePaypalPlanPayment
routes/subScriptionRoutes.ts	12	POST	/subscription/stripewebhook/:type?	NO		SubscriptionController.stripewebhook
routes/subScriptionRoutes.ts	13	POST	/subscription/cancel	SI		isAuth|SubscriptionController.cancelsubscription
routes/subScriptionRoutes.ts	14	POST	/subscription/refund	SI		isAuth|SubscriptionController.refundPayment
routes/subScriptionRoutes.ts	18	POST	/subscription/create/webhook	NO		SubscriptionController.createWebhook
routes/subScriptionRoutes.ts	19	POST	/subscription/webhook/:type?	NO		SubscriptionController.webhook
routes/subScriptionRoutes.ts	20	POST	/subscription/webhook/pix/:type?	NO		SubscriptionController.webhook
routes/tagRoutes.ts	9	GET	/tags/list	SI		isAuth|TagController.list
routes/tagRoutes.ts	10	GET	/tags	SI		isAuth|TagController.index
routes/tagRoutes.ts	11	GET	/tags/:tagId	SI		isAuth|TagController.show
routes/tagRoutes.ts	12	GET	/tag/kanban	SI		isAuth|TagController.kanban
routes/tagRoutes.ts	14	POST	/tags	SI		isAuth|TagController.store
routes/tagRoutes.ts	15	POST	/tags/ai-recommend	SI		isAuth|TagController.aiRecommend
routes/tagRoutes.ts	16	POST	/tags/meta-conversion/ai-recommend	SI		isAuth|TagController.metaConversionAiRecommend
routes/tagRoutes.ts	17	POST	/tags/sync	SI		isAuth|TagController.syncTags
routes/tagRoutes.ts	19	PUT	/tags/:tagId	SI		isAuth|TagController.update
routes/tagRoutes.ts	21	DELETE	/tags/:tagId	SI		isAuth|TagController.remove
routes/tagRoutes.ts	22	DELETE	/tags-contacts/:tagId/:contactId	SI		isAuth|TagController.removeContactTag
routes/tagRoutes.ts	24	GET	/tag/kanban/metrics	SI		isAuth|KanbanMetricsController.getMetrics
routes/tagRoutes.ts	25	GET	/tag/kanban/funnel	SI		isAuth|KanbanMetricsController.getFunnel
routes/telegramRoutes.ts	7	GET	/telegram	SI		isAuth|TelegramController.index
routes/telegramRoutes.ts	8	POST	/telegram	SI		isAuth|TelegramController.store
routes/telegramRoutes.ts	9	GET	/telegram/:telegramId	SI		isAuth|TelegramController.show
routes/telegramRoutes.ts	10	PUT	/telegram/:telegramId	SI		isAuth|TelegramController.update
routes/telegramRoutes.ts	11	DELETE	/telegram/:telegramId	SI		isAuth|TelegramController.remove
routes/telegramRoutes.ts	12	POST	/telegram/:telegramId/restart	SI		isAuth|TelegramController.restart
routes/telegramRoutes.ts	15	POST	/telegram/webhook/:telegramId	NO		TelegramController.webhook
routes/ticketNoteRoutes.ts	14	GET	/ticket-notes	SI		isAuth|TicketNoteController.index
routes/ticketNoteRoutes.ts	16	GET	/ticket-notes/:id	SI		isAuth|TicketNoteController.show
routes/ticketNoteRoutes.ts	18	POST	/ticket-notes	SI		isAuth|TicketNoteController.store
routes/ticketNoteRoutes.ts	20	PUT	/ticket-notes/:id	SI		isAuth|TicketNoteController.update
routes/ticketRoutes.ts	8	GET	/tickets	SI		isAuth|TicketController.index
routes/ticketRoutes.ts	11	GET	/tickets/counts	SI		isAuth|TicketController.counts
routes/ticketRoutes.ts	13	GET	/tickets/:ticketId	SI		isAuth|TicketController.show
routes/ticketRoutes.ts	15	GET	/tickets-log/:ticketId	SI		isAuth|TicketController.showLog
routes/ticketRoutes.ts	17	GET	/ticket/kanban	SI		isAuth|TicketController.kanban
routes/ticketRoutes.ts	19	GET	/ticketreport/reports	SI		isAuth|TicketController.report
routes/ticketRoutes.ts	21	GET	/tickets/u/:uuid	SI		isAuth|TicketController.showFromUUID
routes/ticketRoutes.ts	23	POST	/tickets	SI		isAuth|TicketController.store
routes/ticketRoutes.ts	25	PUT	/setunredmsg/:ticketId	SI		isAuth|TicketController.setunredmsg
routes/ticketRoutes.ts	27	PUT	/tickets/:ticketId	SI		isAuth|TicketController.update
routes/ticketRoutes.ts	29	DELETE	/tickets/:ticketId	SI		isAuth|TicketController.remove
routes/ticketRoutes.ts	31	POST	/tickets/closeAll	SI		isAuth|TicketController.closeAll
routes/ticketRoutes.ts	33	PUT	/tickets/:ticketId/followup	SI		isAuth|TicketController.toggleFollowup
routes/ticketTagRoutes.ts	8	PUT	/ticket-tags/:ticketId/:tagId	SI		isAuth|TicketTagController.store
routes/ticketTagRoutes.ts	9	DELETE	/ticket-tags/:ticketId	SI		isAuth|TicketTagController.remove
routes/tiktokRoutes.ts	11	GET	/tiktok/oauth/callback	NO		TikTokController.oauthCallback
routes/tiktokRoutes.ts	16	GET	/tiktok/oauth/url	SI		isAuth|TikTokController.oauthUrl
routes/tiktokRoutes.ts	17	GET	/tiktok/business/oauth/url	SI		isAuth|TikTokController.businessOAuthUrl
routes/tiktokRoutes.ts	18	GET	/tiktok	SI		isAuth|TikTokController.index
routes/tiktokRoutes.ts	19	POST	/tiktok	SI		isAuth|TikTokController.store
routes/tiktokRoutes.ts	24	POST	/tiktok/:tiktokId/poll	SI		isAuth|TikTokController.pollNow
routes/tiktokRoutes.ts	25	GET	/tiktok/:tiktokId/videos	SI		isAuth|TikTokController.videos
routes/tiktokRoutes.ts	26	GET	/tiktok/:tiktokId/posts	SI		isAuth|TikTokController.listPosts
routes/tiktokRoutes.ts	27	GET	/tiktok/:tiktokId/posts/:postId/comments	SI		isAuth|TikTokController.listComments
routes/tiktokRoutes.ts	28	POST	/tiktok/:tiktokId/comments/:commentId/reply	SI		isAuth|TikTokController.replyToComment
routes/tiktokRoutes.ts	29	POST	/tiktok/:tiktokId/business/connect	SI		isAuth|TikTokController.connectBusiness
routes/tiktokRoutes.ts	34	GET	/tiktok/:tiktokId	SI		isAuth|TikTokController.show
routes/tiktokRoutes.ts	35	PUT	/tiktok/:tiktokId	SI		isAuth|TikTokController.update
routes/tiktokRoutes.ts	36	DELETE	/tiktok/:tiktokId	SI		isAuth|TikTokController.remove
routes/ugcSettingsRoutes.ts	8	GET	/ugc/settings	SI		isAuth|isSuper|UGCSettingsController.show
routes/ugcSettingsRoutes.ts	9	PUT	/ugc/settings	SI		isAuth|isSuper|UGCSettingsController.update
routes/ugcSettingsRoutes.ts	10	POST	/ugc/settings/test-fal	SI		isAuth|isSuper|UGCSettingsController.testFal
routes/userRoutes.ts	12	GET	/users	SI		isAuth|UserController.index
routes/userRoutes.ts	14	GET	/users/list	SI		isAuth|UserController.list
routes/userRoutes.ts	16	POST	/users	SI		isAuth|UserController.store
routes/userRoutes.ts	18	PUT	/users/:userId	SI		isAuth|UserController.update
routes/userRoutes.ts	20	GET	/users/:userId	SI		isAuth|UserController.show
routes/userRoutes.ts	22	DELETE	/users/:userId	SI		isAuth|UserController.remove
routes/userRoutes.ts	24	POST	/users/:userId/media-upload	SI		isAuth|UserController.mediaUpload
routes/userRoutes.ts	26	PUT	/users/toggleChangeWidht/:userId	SI		isAuth|UserController.toggleChangeWidht
routes/versionRoutes.ts	7	GET	/version	NO		VerssionController.index
routes/versionRoutes.ts	8	POST	/version	NO		VerssionController.store
routes/webChatWidgetRoutes.ts	15	GET	/webchat/analytics	SI		isAuth|WebChatWidgetController.getAnalytics
routes/webChatWidgetRoutes.ts	18	GET	/webchat/conversations	SI		isAuth|WebChatWidgetController.conversations
routes/webChatWidgetRoutes.ts	19	GET	/webchat/conversations/:id/messages	SI		isAuth|WebChatWidgetController.conversationMessages
routes/webChatWidgetRoutes.ts	20	POST	/webchat/conversations/:id/messages	SI		isAuth|WebChatWidgetController.sendConversationMessage
routes/webChatWidgetRoutes.ts	21	POST	/webchat/conversations/:id/read	SI		isAuth|WebChatWidgetController.readConversation
routes/webChatWidgetRoutes.ts	22	PUT	/webchat/conversations/:id/status	SI		isAuth|WebChatWidgetController.setConversationStatus
routes/webChatWidgetRoutes.ts	25	GET	/webchat/public/config/:apiKey	NO		WebChatWidgetController.getPublicConfig
routes/webChatWidgetRoutes.ts	26	POST	/webchat/public/message	NO		WebChatWidgetController.processPublicMessage
routes/webChatWidgetRoutes.ts	27	GET	/webchat/public/messages/:apiKey/:sessionId	NO		WebChatWidgetController.publicMessages
routes/webHookRoutes.ts	9	GET	/webhook/	NO		WebHooksController.index
routes/webHookRoutes.ts	10	POST	/webhook/	NO		WebHooksController.webHook
routes/webHookRoutes.ts	12	GET	/webhook/metaws	NO		MetaWebhookController.verifyMetaWebhook
